Solar_Exposure,Wind_Speed,Government_Subsidy,Electricity_Price,Population_Density,Urbanization_Rate,Household_Income,Awareness_Programs,Grid_Accessibility,Region,Adoption_Status
2.703762359981434,4.6731627157297755,13365.5344536605,0.4153947812580244,1098.2108464328921,53.31321188332461,94722.08212355459,Low,Moderate,Suburban,High
2.726685047566294,9.362384969629584,15136.495640005767,0.1657589757348407,1542.1179518797562,88.60450952479937,23379.400092946686,Low,Difficult,Urban,Medium
2.5353034572539284,5.683584221068855,14837.636398278835,0.2930188739087785,1058.9607170881095,34.80118721713096,86090.75340212829,High,Difficult,Rural,High
2.316719724970681,5.790250717254551,2494.150566199986,0.3323704474447142,156.08012426285188,84.65105106020667,87309.01388167839,Medium,Difficult,Rural,High
4.139381255981034,5.133522214401665,15481.833018559419,0.48956874894173763,537.6911431896691,55.3126686648492,46871.84588722075,Low,Moderate,Rural,High
4.726611048966106,11.414486235836986,1887.949105500904,0.17932388888281287,1959.7580956495333,61.94561671963649,41710.88996028503,Low,Moderate,Urban,High
2.8368149520785346,9.828953715437072,19430.222593041566,0.4762401390520735,535.0644501634545,59.53766317628531,73527.20170151211,Medium,Moderate,Urban,Medium
5.54023389768526,5.7004875894664995,2516.047169210222,0.19245196357161196,158.19485923851693,56.002236684495244,63157.15271137402,Medium,Difficult,Urban,High
2.0015730496639295,3.365367288973709,8000.642953577123,0.23876857800305282,1454.4405029543532,41.45801035065693,28816.42802894662,Low,Easy,Urban,Medium
4.392821225391572,5.013490844263387,7174.885247139651,0.15579042250758404,1751.1682407637277,62.63599436070654,76411.53436037237,Medium,Moderate,Urban,Low
5.509160130527843,3.350189347564716,15877.702596486857,0.3718114618729945,1492.2115202753434,37.63820296377229,64704.97796010024,Medium,Moderate,Urban,Medium
5.077213373577056,7.466925867547012,17345.676171057778,0.4424324220825201,1910.70992787084,42.50368016073861,24098.506314637973,Medium,Moderate,Urban,High
3.397347419021366,9.25244077522527,1064.2619979079818,0.4347588426889031,417.53175291100257,36.591154213436695,86240.14808730992,Medium,Easy,Urban,Low
3.804560427713743,11.350843910150404,5315.937103551986,0.12726426004276956,1417.0828849031977,47.626046236315005,33713.79055963147,High,Moderate,Suburban,Low
5.325238162717065,7.000925210037439,12582.040807726,0.42956410324746275,1794.9082629672905,43.09470594476012,20606.9294116352,Medium,Difficult,Suburban,High
5.046308888733466,11.337228616593512,8038.6489800939,0.39973125556121225,1826.5150008330825,35.961633590688926,94176.6826253237,High,Easy,Suburban,High
4.505298917532189,3.331811323147213,15941.778748813325,0.341180078063011,1559.4783139229612,69.37538338393799,79728.58708782122,High,Moderate,Suburban,High
4.734764516595815,3.244102730831934,1762.7522865569554,0.3011370368827684,640.2827340261246,84.21623308544602,87864.8356618607,Low,Difficult,Suburban,High
2.0407156869370664,7.9004639935909955,16476.787577651397,0.24477776165281773,372.8772575638896,48.68338820556768,41491.85807834564,Medium,Moderate,Urban,Low
5.150833238677594,8.930167124727879,16496.142128139283,0.1878321486628022,1873.9458432708093,53.986068414344004,43697.34444560561,High,Moderate,Urban,High
2.4381171786967895,9.997208953457314,8268.168053136655,0.22186102967598842,1303.7384638423873,65.37703324992447,26088.62244480661,High,Easy,Rural,Medium
2.0048552421434818,6.955438010922602,7688.701454982538,0.45111731860114634,278.01398810541974,45.60744019166497,94853.49360567197,High,Easy,Rural,High
4.065595604279376,6.5237994786858495,19501.472006407494,0.41351254996291353,1649.216720930927,65.7529585152005,35748.607636064866,High,Easy,Suburban,Low
2.456112648362289,11.202362480852845,17730.13245327425,0.33855039115839836,436.1586957576077,60.898099178436425,55332.21642609447,Low,Moderate,Urban,Medium
3.94495352249308,6.221366987911367,2325.214720714484,0.3925897166930913,299.6180173146806,60.03968972066259,35006.258941432214,High,Difficult,Suburban,Low
3.3548628530671762,9.722717540294529,1587.356622334898,0.2808032421893519,663.8532926176363,33.76309567939839,71540.61852272101,Medium,Difficult,Rural,Low
2.1099952339840047,5.1246238297900515,4383.5341498129255,0.48443593956851383,398.3792780087646,67.97265072601859,46327.25221341185,Medium,Easy,Suburban,Low
4.237690724117096,6.032211583821125,1383.7134315553822,0.264817850634286,1688.7402717193024,41.95937586897885,38417.57861071883,High,Moderate,Suburban,Medium
3.297454328641447,10.527990683698036,9588.347831865929,0.4918169637229084,1429.2788256210308,65.73117407458314,99707.13181656244,Medium,Moderate,Urban,Medium
2.185106662418785,11.352157750524233,2503.9175983762616,0.16513951674140387,1649.4660306509952,38.70581600498678,59442.13334816008,Medium,Difficult,Urban,Low
2.7710986602861203,8.072899698222042,17723.275325753635,0.10026176241813528,550.2042981777432,44.24759775891705,20446.390708087227,Low,Easy,Urban,Low
5.457813794757188,11.971993953789825,7380.613502760339,0.14350852070790251,413.9622969634187,46.08446357531653,75021.41205624721,High,Moderate,Suburban,Medium
5.163329293888907,7.115412367053928,3227.177866351483,0.12320110693038999,1220.1396160769805,83.38900705920923,68069.44398474856,Low,Easy,Rural,Medium
5.793639518043685,3.8573159054916726,8578.650962030159,0.15999998503909782,609.8734262946476,33.20893648327764,49635.318761984105,Low,Moderate,Rural,Low
3.503047714215715,3.0211228319181744,7729.139574708762,0.35797929881893487,1040.5873376373165,53.13203836560347,66652.2689726607,High,Difficult,Suburban,Low
4.185456939064813,4.44324728215729,8216.757505891954,0.12125275928728185,523.2236390084779,32.4682044585694,37276.49507152766,High,Difficult,Rural,High
4.503860475851659,5.757188592314538,17009.212353184143,0.2299680956240855,90.17826151647948,84.48776790653393,52725.58903367912,Low,Difficult,Rural,Low
5.196735268387426,10.272491718236134,8796.722278039226,0.31557731295240954,1307.308046232598,38.00821653945773,44773.235864863746,High,Moderate,Urban,High
2.4485602327622136,3.3892333084313697,9315.407291101044,0.26315134724848077,1936.8552401859301,86.656362193624,40309.43732220952,Medium,Easy,Suburban,High
3.9964820220159587,10.418768759777091,13760.216578043059,0.2051534180978242,1200.3652364751495,64.21980065403253,66536.16549546951,High,Moderate,Suburban,Medium
4.3169491538065765,8.549650242218497,13382.545804770345,0.3729577751733918,1094.8708850179164,85.67463104293385,92709.8171003562,Low,Moderate,Rural,High
2.2464483560659354,7.250109781174917,8430.591028146584,0.31896848303636915,1779.8590191106332,75.56966879509923,49518.3663839273,Low,Easy,Urban,Medium
2.4212861255152474,6.144332019041606,16741.50166326755,0.4254240529712986,394.48569606294586,84.8792543328081,95917.33942257297,High,Moderate,Rural,High
2.8024883255559607,11.978860671159978,8436.837221878042,0.41444936114303876,375.97596072332703,78.24202345261074,24965.642397448002,Low,Easy,Suburban,Low
4.893048464977615,4.203114957186596,7022.265739060209,0.3176995570934536,386.7693998824059,55.68301448396049,33070.13346017862,Medium,Easy,Urban,Low
4.713744901881109,7.586495674748467,5851.622557234549,0.35599755994782933,1039.6191137608807,57.15769916375183,80521.21771320634,Medium,Difficult,Urban,Medium
4.3071085796643525,7.859317137630494,8249.03246841447,0.46101960883517057,108.53052551156318,63.82372554107987,47976.73698021527,Medium,Moderate,Urban,Low
2.755119411678185,4.410421869088475,3201.2805886899127,0.32109180096775036,377.30259657805493,38.11310297053259,45515.56751323382,Medium,Easy,Rural,Low
3.4402125714165144,7.577576477701641,14488.158350929563,0.44657588229736833,501.55350923409264,47.88619989818969,79688.77006813494,High,Difficult,Urban,High
3.3918774360799464,7.842375722100727,10078.080213226604,0.3403483395837102,1194.3267718029606,36.65039607359755,68885.53828060935,Medium,Moderate,Urban,Low
4.784751889945083,3.070727874043453,5439.297687069246,0.49104612423248384,511.23671733485116,89.06062222673687,52714.69328257143,Low,Easy,Urban,Low
2.4012443381254402,6.660668571393343,10335.529989208004,0.19275784153751788,497.7169651051054,59.190652414203605,76017.58378820782,Medium,Difficult,Urban,Low
4.49493997092633,3.305355952086,15527.842837475906,0.3617379502992033,1513.2976239465481,50.05322923013674,64425.02686814262,Medium,Difficult,Urban,Medium
2.1528440030954767,5.457066375205303,12568.13978473417,0.4036376352286397,968.6765087478709,32.482236627570266,37367.615091008134,High,Difficult,Suburban,Medium
3.9868535535883662,10.507984585050576,9338.29007925452,0.2578478381763483,1492.4525723814886,58.60341186575567,23412.632781041306,Medium,Difficult,Urban,Medium
4.339814789688477,10.235904416645786,13254.602636100795,0.18156565061421853,143.78942649743368,80.1495127287713,94021.8386533799,High,Moderate,Suburban,Medium
3.5254542764874435,9.256524166113232,7950.846116171674,0.1906957599618355,429.493347645049,45.32771373108869,82742.26223152682,High,Moderate,Rural,Medium
2.11727162660503,8.661932014743943,4595.785087830262,0.22269633725581858,1074.706244803163,56.936926454062366,67149.14259272601,Medium,Difficult,Rural,Low
5.196771658995288,5.404778580979238,11523.28056418626,0.42155852570282815,1204.499442245396,74.71019214256062,43644.09851655746,High,Easy,Suburban,Medium
3.0795650261665295,6.962429456304328,18604.1158526906,0.2889989386331738,1200.3766250006395,83.71944107820332,73821.1314525848,High,Difficult,Rural,High
2.419118094843219,11.568429248701776,7655.330176560556,0.38788655197765254,1041.9976506335097,36.29067033000781,69173.0360305362,Medium,Moderate,Rural,Medium
4.246768644111453,8.16052329419363,15459.79075517118,0.1485963972222446,310.9119411340169,72.92855616231873,83952.85903323484,Low,Difficult,Urban,Low
5.324446861366468,5.169819081090962,7005.070824592324,0.23243264246163836,122.472202230575,87.7662837060563,92587.35923293488,High,Easy,Rural,Low
4.133283192159755,10.41635599469255,7751.497335949513,0.3850722410481795,1686.6980784447203,79.92975596055234,96939.33716541184,High,Difficult,Suburban,High
3.3000988054967797,4.952591550837898,12510.40145138161,0.4263541408368683,1184.162808641268,66.47244905321864,81468.90135562149,Medium,Difficult,Suburban,Medium
2.1268377458142367,7.593628945776173,19718.053943074916,0.4847083564282725,1991.6788069780519,68.32947065845713,88965.51458319458,Medium,Difficult,Urban,Low
3.1335324424211226,9.40953105386023,14834.09894185746,0.4829305016546145,111.68225970432698,66.58431111209055,59234.657334865595,Low,Difficult,Rural,Low
3.67908115886455,8.888631576204908,12397.75210241525,0.35726250953724137,1364.6447314847223,50.597150302577965,84979.58647078612,Low,Difficult,Urban,Medium
3.004378006488575,11.761829473741203,10818.1380649813,0.11102809164993355,181.6716422566036,70.37578522056813,63065.87788761561,Medium,Difficult,Suburban,High
4.983328521465441,7.101042159677292,2654.2502407295547,0.20550316132722074,1146.674913103017,64.688236193887,67487.77499443566,Low,Moderate,Rural,Low
2.9827236939074155,4.381036398638653,12757.53241529108,0.4229486391908027,1271.0049822487053,64.26022936667172,64420.832632118,Low,Difficult,Rural,Medium
4.686161820937827,5.3299905926126385,7845.479193645003,0.17639614656342997,1220.5734003952896,37.45004331726784,36977.60396833148,Medium,Easy,Rural,High
2.770898742421398,10.956296839807422,17367.26909743865,0.3185790078015589,175.62151585415276,79.74476372672066,76282.02142016459,High,Moderate,Suburban,Medium
3.0452027091478566,6.900707793622323,13675.839779549731,0.3348068526366739,1022.6769798792516,53.55024791246234,28630.392423218065,Medium,Difficult,Rural,Low
5.034015414658015,11.008580814330532,13066.27100212887,0.4440189459709497,672.6498559257078,80.04738091076842,23432.75987533459,Medium,Moderate,Urban,Medium
3.1472104473007363,9.345351254310014,11142.226421465666,0.21131576028638122,648.4771072713562,33.45843158615048,61833.83350433352,High,Moderate,Rural,Medium
5.613589653682292,3.3248265844564937,17713.694085883413,0.4362246596108913,1124.5913775165095,63.92365455597157,31436.4951030136,High,Moderate,Rural,Medium
3.3847983952979375,11.816403513556354,9080.669397491969,0.3143935417700855,1685.3555188265398,89.36655840166358,65183.13615467056,Low,Difficult,Urban,Low
4.3545469016024185,3.0386376294434423,9079.613077149568,0.19765209425176497,1766.9570968280157,32.135039289782085,25089.97121019398,Low,Moderate,Rural,Medium
2.2115110743812387,7.931962679232441,8310.111613636233,0.11705007581260354,1434.0436865432407,46.548521925024005,74463.59593856518,High,Moderate,Suburban,High
4.794860767509768,4.215163093059875,15981.246880749448,0.13514999346304601,1414.5500459326167,32.51701047448981,43274.106704147365,Medium,Difficult,Rural,High
5.464579158030729,9.06693651542681,4085.7818473592097,0.14057479822036953,317.2986956037659,44.813385382634785,47251.4027460204,High,Easy,Rural,High
2.6692706220444284,11.530379019968082,8025.150279784828,0.4779242421693436,787.4433841431262,55.67476642757633,38278.61504275722,Medium,Moderate,Suburban,High
5.6778815154495454,5.500776338752052,6198.115360318386,0.16621068085062218,1644.9010855040758,39.0526075254076,61395.93406260934,Low,Easy,Rural,Low
5.288406338118168,7.04297368223134,19160.74126078528,0.3490504347603338,1056.2098901946383,37.45838989036781,27074.194094946575,Medium,Moderate,Rural,High
4.767618111262404,5.065497325849309,9537.068647937456,0.18703819260504986,851.9717514874231,62.8617513801199,61189.2720033575,Medium,Moderate,Suburban,Low
5.696713727597488,6.334637278367174,9314.864685095827,0.35782080572719976,190.61886481162796,33.74507876167194,30166.418396315174,High,Moderate,Suburban,High
2.647633876601576,5.813179195343411,2406.7340302849134,0.16300102655829277,1048.1106219332487,81.30546156026405,47777.78999953444,Medium,Easy,Suburban,Low
5.197467260825672,9.6751503509656,2798.2494769008977,0.4734724618593201,1896.5253332625527,34.04350058526015,47486.792926171125,Low,Moderate,Urban,Low
4.0398462244907245,6.6299818222569,9499.045827776057,0.4964329349771811,109.29212624242378,55.14057842507829,29959.443654228773,High,Moderate,Rural,Medium
5.49320133273911,4.463360719668782,14115.823997004685,0.2740324828322885,199.79178601787544,80.19989214747949,82949.63780005541,Low,Difficult,Rural,Medium
3.708052068500356,8.56764696743278,6832.612203609357,0.348907234121165,617.4051108213365,54.75285003280757,36283.79268715294,Medium,Difficult,Rural,Low
3.3454796492227414,3.491570077293131,5064.46597424312,0.4076730949211089,1759.541153563084,47.89864549092255,41214.20408645736,Low,Difficult,Urban,Medium
4.018505730118214,7.901955496169972,11179.368195200235,0.4162076407296291,548.7651540408194,60.21380619503131,31294.114651697677,High,Difficult,Urban,High
3.388427989354161,9.751396591156524,19451.420846439047,0.1759137261607344,1407.711029386085,64.72174783399932,70228.62019607276,Medium,Difficult,Rural,Low
4.518726894152682,5.890646629675315,2819.9034998431007,0.4814108029563159,71.49085106986053,77.1950685867503,39843.35263527052,Low,Difficult,Urban,High
4.972836562188114,7.386928569469961,1742.2836313400771,0.4185162712355218,1188.471404216296,84.99797444107693,22118.53921359557,Low,Easy,Suburban,High
3.0703081313305414,6.524994747955479,16407.11550256257,0.45489246810453765,801.1370182505693,71.91295053379167,47696.736752958976,High,Easy,Urban,Low
3.9394370947352795,11.026597782381236,1376.480686795152,0.16559789966869345,1589.5091026330185,49.11410889031475,32149.22701967062,Low,Easy,Suburban,High
3.141254760375419,4.172272909660265,18795.239653628876,0.1065306350073386,1474.4464995374178,75.156020328655,52490.934672293435,Medium,Moderate,Urban,Low
3.6120376513657595,8.610918894567266,14737.042521402242,0.18222235270144718,222.13927234132805,57.12465894319453,20456.625145946382,Medium,Moderate,Suburban,High
2.066807708757861,3.205010001472841,15953.036582917768,0.4856184140594416,416.7511303633602,62.6101754662882,85391.32473476496,High,Moderate,Rural,Low
2.4609810711785363,7.332283427141727,8654.728354023602,0.1776244504632059,1761.0290689849512,76.63201399164919,63817.29583720108,High,Difficult,Rural,Medium
5.839724312949934,11.721691448951828,9054.673271659842,0.13047057306663798,1675.1215502711214,45.41486550053179,90368.87111488434,Low,Difficult,Rural,High
3.007098346832239,7.919698190694853,5773.49471993213,0.29024281502531935,555.5004317297232,42.65906244106898,64349.48656001404,Low,Difficult,Urban,Medium
2.9434706485546713,6.906109520914889,4546.203096414649,0.28293540748922064,605.874832651676,83.17334114202077,87664.21695120161,Medium,Moderate,Rural,High
5.937815363405649,7.615118445114069,17871.020654798824,0.31761225825056105,611.8207696951386,72.78060171688499,60829.23821159269,Medium,Moderate,Suburban,Medium
2.950711111792194,8.448563636070093,6944.146311402342,0.4384118607267852,979.6308229640264,81.10096617313019,94224.10873576897,Medium,Difficult,Suburban,High
2.9577094212245916,11.907268597725471,4877.164107013849,0.373556456335166,1049.234641321645,66.51618566209316,37366.66263995004,High,Easy,Rural,High
4.0540821932662885,4.636888925418567,3991.296914589967,0.28518801828695317,515.5686319493448,41.165072128275355,28252.335024253065,Medium,Easy,Suburban,Low
3.9438807452615308,3.391239392907358,3887.9449487961456,0.1749826875799442,84.64881792755722,46.53049230055397,65339.80925496637,High,Moderate,Rural,Medium
2.083535557412654,7.058498823166179,7186.895906348575,0.36229084659399635,1495.0178187484505,70.49465143677199,85722.98583673993,Medium,Easy,Urban,Low
4.5007353059589095,7.055515256912898,4290.293725300948,0.48948342321328087,1485.2254346346772,54.75019208029893,57816.17981557212,High,Moderate,Rural,Low
5.8927970956528775,5.911402957811145,15379.011461332662,0.42893486613384924,1964.7987472839372,39.720997604583935,49546.197978821074,Low,Moderate,Rural,Low
5.894129685140014,11.844621091857512,2502.348569180816,0.4172196682833479,1321.8390503487956,86.05940563996057,65863.3911106038,High,Moderate,Rural,Low
2.274133687753458,10.626000254380195,18603.349383618075,0.16538690594424466,390.5634275153157,66.64780670096586,20252.718363277723,Low,Moderate,Suburban,Medium
4.4744734473510555,10.487504334362326,5138.341290155279,0.22327330908225634,480.1388950698862,41.57412601772087,56032.281437058715,High,Easy,Suburban,Low
4.040326599469079,4.594786061214471,12883.388379229002,0.40293854916184413,1315.9322281640516,30.533501108670134,47509.93273273795,Low,Difficult,Suburban,Medium
5.473697271433731,5.6641586458459745,9926.694553998796,0.22553105818477268,999.3566508683084,83.27016828829076,90789.96267397313,Medium,Difficult,Urban,Low
5.6455686089054975,8.880697015363973,14138.422307175751,0.47586157978839216,554.3047241445026,78.24147306432195,24377.888687775365,Low,Easy,Rural,High
4.130405545660734,4.21370996250095,1467.8078585559279,0.3221495183342056,288.51731868974025,48.27529236855665,92837.46320993686,Low,Easy,Suburban,Medium
5.36187465044707,8.777327735255827,17039.92743796209,0.10645434124977426,1463.5968434648312,80.17157107834835,94964.72916884556,High,Difficult,Rural,Low
4.178656546493151,7.017279081228942,2943.954971790019,0.18083767947972107,850.1688003897145,51.72834414681866,88004.2424102077,Low,Moderate,Suburban,High
3.3209955978434964,4.905016377042545,4236.406379612097,0.4970103683026158,1463.3992207866102,64.32423330675482,20294.34446839625,High,Moderate,Urban,High
2.977933347569624,3.7831445297567825,2936.777109935774,0.12780079640051853,1269.3718033872024,63.94431307396481,52561.78659661647,Low,Easy,Rural,Medium
5.442288170401548,4.001178838556129,4165.75460342853,0.2539251819040511,1165.509255012694,49.90539864765047,96225.57408416297,Low,Moderate,Rural,High
2.3477861393694477,7.697900740260573,6876.011161906371,0.13744886403287723,1363.702261011128,37.198158837612205,68019.32135228853,Medium,Moderate,Suburban,High
3.327650661498961,7.013525229396033,8070.775111005484,0.24745007203467903,258.21822174623424,38.14171897461231,26809.940659454795,High,Easy,Suburban,Medium
2.189354813620313,10.622658730878019,12458.086396157138,0.28733676424262344,1794.0532860867927,81.05093505527213,57284.179883627876,Low,Easy,Suburban,Low
2.043058574645688,8.510180643257549,19637.451578126576,0.2991951630433033,552.2086320313161,72.88711540269483,84889.53003222146,High,Easy,Rural,Low
4.588037904964022,6.041841339507297,10573.5737968819,0.41386577396158875,842.8358766359979,31.63525257498869,45180.70532178818,High,Difficult,Urban,High
2.408181737246152,10.292347369598925,2588.3227539467093,0.3445773104912103,616.2244887982802,39.92048196577058,82475.1214756913,High,Easy,Suburban,Low
4.699078618448581,8.951594538089019,14845.052513962151,0.3576783826427008,381.6030468732214,61.900278295034354,96356.70752614395,Low,Easy,Suburban,Medium
5.101359581743223,4.1104800869137,9451.275778585445,0.34065307588740756,1530.7100625806374,87.87330082460598,54371.64140251177,Medium,Easy,Suburban,High
5.422621175700197,6.7303199545997145,12019.767073697081,0.32563970206761317,548.844525216723,83.95703388396534,78599.37259953955,High,Easy,Rural,Low
5.411023432514442,7.39442267181242,16135.873228705314,0.4478643445792405,1360.0144111710445,59.23925295554621,42735.919230157364,High,Easy,Rural,Low
3.5264299994054,8.685742315218915,14653.472666291313,0.1978489865365043,518.619350171772,77.63791289820955,86941.09765173511,Medium,Easy,Rural,High
2.928305958021543,7.432977411535751,10795.01891552972,0.13848860911996885,1532.2347304140926,64.32765787419527,67167.68095743585,High,Difficult,Urban,Medium
5.157205784166706,7.767720920663791,8804.984211029652,0.4310084416951454,1558.3240141003203,69.41952898957037,89164.12001463983,High,Easy,Suburban,Medium
3.404423365820696,11.78186982116022,1906.657872175548,0.1603844641421744,714.8166611750228,39.7919957618129,43088.579940833064,High,Moderate,Suburban,Medium
3.1264928035713506,11.146994189108952,19171.0043938419,0.21455728295258975,1804.2755110894666,65.8165827872524,80567.96637793769,High,Easy,Urban,Low
4.7702136042603485,10.933445690599886,7678.881998917355,0.1083909982531012,261.843963786278,81.75150508571454,72959.63050167626,Low,Easy,Rural,Low
4.137827708059515,9.767734598159524,17191.5262497625,0.1349407349730133,1789.6077574774697,78.64527982069666,40888.60653019787,Medium,Moderate,Urban,High
5.202255757887965,4.638453032965325,3570.330667057561,0.23640470940808336,98.39281297345056,72.09319147076332,81002.5130626049,High,Moderate,Suburban,Medium
